111	11.692	18.861	28.260	34.829	1.305	0.905	0.000	25.255	0.653	61.748
112	12.303	18.209	27.973	31.399	1.940	1.813	0.000	25.888	0.878	59.060
113	11.974	19.519	28.654	34.928	1.471	1.901	0.000	26.236	0.720	62.492
114	12.879	20.322	30.139	39.157	3.425	5.908	0.000	29.758	1.021	71.184
115	13.278	20.185	30.099	36.464	1.998	2.047	0.000	27.014	0.974	65.567
116	13.060	19.646	29.702	36.081	0.539	0.577	0.000	24.301	0.169	61.411
117	12.867	19.318	29.071	34.815	1.127	1.207	0.000	25.439	0.538	61.977
118	12.469	19.410	28.871	31.906	1.304	1.401	0.000	31.203	0.622	64.121
119	12.745	19.759	29.172	33.203	0.803	1.140	0.000	31.159	0.330	65.298
120	12.487	19.899	29.449	33.917	1.246	2.247	0.000	31.920	0.399	66.901
121	12.573	19.825	28.733	34.593	1.269	2.042	0.000	31.966	0.564	67.562
122	12.787	20.144	29.360	35.518	1.132	1.835	0.000	32.342	0.481	69.130
123	12.801	19.954	29.132	35.108	1.120	2.173	0.000	31.862	0.481	68.184
124	12.591	20.499	30.091	36.863	1.824	2.607	0.000	33.347	0.755	71.694
125	12.646	20.207	29.544	36.195	1.447	2.575	0.000	32.105	0.694	69.551
