241	3.225	2517	48.78	0.000	0	inf	2517	0
242	3.206	2532	49.35	0.000	0	inf	2532	0
243	3.279	2512	47.87	0.000	0	inf	2512	0
244	3.275	2549	48.65	0.000	0	inf	2549	0
245	3.186	2555	50.12	0.000	0	inf	2555	0
246	3.264	2574	49.29	0.000	0	inf	2574	0
247	0.891	614	43.09	0.000	0	inf	614	0
248	1.045	658	39.36	0.000	0	inf	658	0
249	1.073	670	39.01	0.000	0	inf	670	0
250	1.137	716	39.37	0.000	0	inf	716	0
251	0.977	727	46.49	0.000	0	inf	727	0
252	1.143	743	40.63	0.000	0	inf	743	0
253	1.078	757	43.89	0.000	0	inf	757	0
254	1.210	795	41.08	0.000	0	inf	795	0
255	1.062	763	44.90	0.000	0	inf	763	0
256	1.200	815	42.44	0.000	0	inf	815	0
257	1.268	841	41.45	0.000	0	inf	841	0
258	1.332	851	39.94	0.000	0	inf	851	0
259	1.325	863	40.70	0.000	0	inf	863	0
260	1.355	886	40.88	0.000	0	inf	886	0
261	1.370	910	41.53	0.000	0	inf	910	0
262	1.408	924	41.03	0.000	0	inf	924	0
263	1.217	877	45.05	0.000	0	inf	877	0
264	1.284	913	44.42	0.000	0	inf	913	0
265	1.462	933	39.89	0.000	0	inf	933	0
266	1.304	949	45.48	0.000	0	inf	949	0
267	1.433	959	41.81	0.000	0	inf	959	0
268	1.408	997	44.25	0.000	0	inf	997	0
269	1.434	1004	43.76	0.000	0	inf	1004	0
270	1.465	1035	44.17	0.000	0	inf	1035	0
271	1.533	1038	42.33	0.000	0	inf	1038	0
272	1.520	1056	43.41	0.000	0	inf	1056	0
273	1.540	1058	42.94	0.000	0	inf	1058	0
274	1.272	940	46.20	0.000	0	inf	940	0
275	1.428	966	42.29	0.000	0	inf	966	0
276	1.467	982	41.83	0.000	0	inf	982	0
277	1.383	995	44.97	0.000	0	inf	995	0
278	1.467	1002	42.70	0.000	0	inf	1002	0
279	1.530	1021	41.71	0.000	0	inf	1021	0
280	1.424	1030	45.21	0.000	0	inf	1030	0
281	1.523	1065	43.71	0.000	0	inf	1065	0
282	1.526	1063	43.55	0.000	0	inf	1063	0
283	1.478	1084	45.85	0.000	0	inf	1084	0
284	1.371	1085	49.45	0.000	0	inf	1085	0
285	1.543	1103	44.67	0.000	0	inf	1103	0
286	1.531	1100	44.91	0.000	0	inf	1100	0
287	1.638	1148	43.80	0.000	0	inf	1148	0
288	1.556	1137	45.67	0.000	0	inf	1137	0
289	1.622	1132	43.62	0.000	0	inf	1132	0
290	1.543	1176	47.64	0.000	0	inf	1176	0
291	1.632	1167	44.69	0.000	0	inf	1167	0
292	1.401	1066	47.57	0.000	0	inf	1066	0
293	1.476	1079	45.70	0.000	0	inf	1079	0
294	1.505	1090	45.27	0.000	0	inf	1090	0
295	1.534	1109	45.18	0.000	0	inf	1109	0
296	1.539	1117	45.37	0.000	0	inf	1117	0
297	1.539	1122	45.57	0.000	0	inf	1122	0
298	1.528	1179	48.24	0.000	0	inf	1179	0
299	1.590	1168	45.91	0.000	0	inf	1168	0
300	1.715	1185	43.20	0.000	0	inf	1185	0
